,unique_id,ds,y
4129,store_18,2019-12-15 14:54:17.349333,1250.28233821731
4130,store_18,2019-12-22 14:54:17.349333,1249.88729198069
4131,store_18,2019-12-29 14:54:17.349333,1250.59102299276
4132,store_18,2020-01-05 14:54:17.349333,1251.04081450716
4133,store_18,2020-01-12 14:54:17.349333,1251.70249560826
4134,store_18,2020-01-19 14:54:17.349333,1252.00640669324
4135,store_18,2020-01-26 14:54:17.349333,1251.97699885096
4136,store_18,2020-02-02 14:54:17.349333,1251.38384677838
4137,store_18,2020-02-09 14:54:17.349333,1251.79681898161
4138,store_18,2020-02-16 14:54:17.349333,1251.48917959487
4139,store_18,2020-02-23 14:54:17.349333,1251.69586173106
4140,store_18,2020-03-01 14:54:17.349333,1252.14891162605
4141,store_18,2020-03-08 14:54:17.349333,1252.21728297227
4142,store_18,2020-03-15 14:54:17.349333,1252.45567387329
4143,store_18,2020-03-22 14:54:17.349333,1252.87676149974
4144,store_18,2020-03-29 14:54:17.349333,1253.01360552825
4145,store_18,2020-04-05 14:54:17.349333,1252.84719947869
4146,store_18,2020-04-12 14:54:17.349333,1252.2281138492
4147,store_18,2020-04-19 14:54:17.349333,1252.48175762721
4148,store_18,2020-04-26 14:54:17.349333,1252.01051875744
4149,store_18,2020-05-03 14:54:17.349333,1251.8464237653
4150,store_18,2020-05-10 14:54:17.349333,1252.17965405714
4151,store_18,2020-05-17 14:54:17.349333,1251.97417656903
4152,store_18,2020-05-24 14:54:17.349333,1252.05588153576
4153,store_18,2020-05-31 14:54:17.349333,1252.42299541186
4154,store_18,2020-06-07 14:54:17.349333,1253.00282419132
4155,store_18,2020-06-14 14:54:17.349333,1253.34026124428
4156,store_18,2020-06-21 14:54:17.349333,1253.37053099105
4157,store_18,2020-06-28 14:54:17.349333,1253.46064568267
4158,store_18,2020-07-05 14:54:17.349333,1253.64579864715
4159,store_18,2020-07-12 14:54:17.349333,1252.93646794768
4160,store_18,2020-07-19 14:54:17.349333,1253.24513492873
4161,store_18,2020-07-26 14:54:17.349333,1253.48315845745
4162,store_18,2020-08-02 14:54:17.349333,1253.75503714811
4163,store_18,2020-08-09 14:54:17.349333,1254.0397720078
4164,store_18,2020-08-16 14:54:17.349333,1253.70156033562
4165,store_18,2020-08-23 14:54:17.349333,1254.54948077526
4166,store_18,2020-08-30 14:54:17.349333,1253.76139141904
4167,store_18,2020-09-06 14:54:17.349333,1253.38860775602
4168,store_18,2020-09-13 14:54:17.349333,1254.07177226241
4169,store_18,2020-09-20 14:54:17.349333,1254.42152477362
4170,store_18,2020-09-27 14:54:17.349333,1254.79636242107
4171,store_18,2020-10-04 14:54:17.349333,1254.90747410759
4172,store_18,2020-10-11 14:54:17.349333,1255.14043872371
4173,store_18,2020-10-18 14:54:17.349333,1255.62702583365
4174,store_18,2020-10-25 14:54:17.349333,1256.52292494666
4175,store_18,2020-11-01 14:54:17.349333,1256.53780111608
4176,store_18,2020-11-08 14:54:17.349333,1256.2985756237
4177,store_18,2020-11-15 14:54:17.349333,1256.31916098823
4178,store_18,2020-11-22 14:54:17.349333,1257.6827112229
4179,store_18,2020-11-29 14:54:17.349333,1258.01664344737
4180,store_18,2020-12-06 14:54:17.349333,1257.99230287792
4181,store_18,2020-12-13 14:54:17.349333,1257.58582306413
4182,store_18,2020-12-20 14:54:17.349333,1257.4950318333
4183,store_18,2020-12-27 14:54:17.349333,1258.05138670746
4184,store_18,2021-01-03 14:54:17.349333,1257.91552578054
4185,store_18,2021-01-10 14:54:17.349333,1257.34384533414
4186,store_18,2021-01-17 14:54:17.349333,1256.76916704894
4187,store_18,2021-01-24 14:54:17.349333,1257.31716257769
4188,store_18,2021-01-31 14:54:17.349333,1257.40949678813
4189,store_18,2021-02-07 14:54:17.349333,1257.5820875
4190,store_18,2021-02-14 14:54:17.349333,1257.58951508281
4191,store_18,2021-02-21 14:54:17.349333,1257.79161552709
4192,store_18,2021-02-28 14:54:17.349333,1256.75109005891
4193,store_18,2021-03-07 14:54:17.349333,1256.32815096609
4194,store_18,2021-03-14 14:54:17.349333,1256.11138413809
4195,store_18,2021-03-21 14:54:17.349333,1256.14987516434
4196,store_18,2021-03-28 14:54:17.349333,1256.16921862386
4197,store_18,2021-04-04 14:54:17.349333,1255.93931163407
4198,store_18,2021-04-11 14:54:17.349333,1256.08311488271
4199,store_18,2021-04-18 14:54:17.349333,1256.17033972168
4200,store_18,2021-04-25 14:54:17.349333,1256.11997045344
4201,store_18,2021-05-02 14:54:17.349333,1256.24473642594
4202,store_18,2021-05-09 14:54:17.349333,1256.30612582414
4203,store_18,2021-05-16 14:54:17.349333,1256.31766640075
4204,store_18,2021-05-23 14:54:17.349333,1257.63465803439
4205,store_18,2021-05-30 14:54:17.349333,1258.11016719903
4206,store_18,2021-06-06 14:54:17.349333,1258.60506949674
4207,store_18,2021-06-13 14:54:17.349333,1259.26442090632
4208,store_18,2021-06-20 14:54:17.349333,1258.2777297196
4209,store_18,2021-06-27 14:54:17.349333,1257.89603496529
4210,store_18,2021-07-04 14:54:17.349333,1257.93920883965
4211,store_18,2021-07-11 14:54:17.349333,1257.79482424791
4212,store_18,2021-07-18 14:54:17.349333,1257.85477120597
4213,store_18,2021-07-25 14:54:17.349333,1257.69303369255
4214,store_18,2021-08-01 14:54:17.349333,1257.09603595078
4215,store_18,2021-08-08 14:54:17.349333,1257.82572392246
4216,store_18,2021-08-15 14:54:17.349333,1257.71039558713
4217,store_18,2021-08-22 14:54:17.349333,1258.55786564151
4218,store_18,2021-08-29 14:54:17.349333,1258.21197817667
4219,store_18,2021-09-05 14:54:17.349333,1258.57261067047
4220,store_18,2021-09-12 14:54:17.349333,1258.58777253798
4221,store_18,2021-09-19 14:54:17.349333,1259.32387672758
4222,store_18,2021-09-26 14:54:17.349333,1259.22853364479
4223,store_18,2021-10-03 14:54:17.349333,1258.89929195263
4224,store_18,2021-10-10 14:54:17.349333,1259.78801030907
4225,store_18,2021-10-17 14:54:17.349333,1260.38796296017
4226,store_18,2021-10-24 14:54:17.349333,1260.14870029944
4227,store_18,2021-10-31 14:54:17.349333,1260.16802507292
4228,store_18,2021-11-07 14:54:17.349333,1260.379363265
4229,store_18,2021-11-14 14:54:17.349333,1260.6586641164
4230,store_18,2021-11-21 14:54:17.349333,1260.00884903795
4231,store_18,2021-11-28 14:54:17.349333,1259.66603084126
4232,store_18,2021-12-05 14:54:17.349333,1259.55462815127
4233,store_18,2021-12-12 14:54:17.349333,1260.22838934182
4234,store_18,2021-12-19 14:54:17.349333,1260.94569253853
4235,store_18,2021-12-26 14:54:17.349333,1261.53187191345
4236,store_18,2022-01-02 14:54:17.349333,1260.45832633739
4237,store_18,2022-01-09 14:54:17.349333,1260.59243662541
4238,store_18,2022-01-16 14:54:17.349333,1260.73780777156
4239,store_18,2022-01-23 14:54:17.349333,1261.32022238305
4240,store_18,2022-01-30 14:54:17.349333,1260.10949596506
4241,store_18,2022-02-06 14:54:17.349333,1260.21104260453
4242,store_18,2022-02-13 14:54:17.349333,1261.76260925113
4243,store_18,2022-02-20 14:54:17.349333,1261.21375944445
4244,store_18,2022-02-27 14:54:17.349333,1260.60527378316
4245,store_18,2022-03-06 14:54:17.349333,1261.53548187482
4246,store_18,2022-03-13 14:54:17.349333,1262.07990803756
4247,store_18,2022-03-20 14:54:17.349333,1262.27810166616
4248,store_18,2022-03-27 14:54:17.349333,1262.31527818663
4249,store_18,2022-04-03 14:54:17.349333,1262.08365567394
4250,store_18,2022-04-10 14:54:17.349333,1262.06407234408
4251,store_18,2022-04-17 14:54:17.349333,1261.92005451641
4252,store_18,2022-04-24 14:54:17.349333,1263.28385118502
4253,store_18,2022-05-01 14:54:17.349333,1263.25376942114
4254,store_18,2022-05-08 14:54:17.349333,1264.39056463012
4255,store_18,2022-05-15 14:54:17.349333,1265.0217744801
4256,store_18,2022-05-22 14:54:17.349333,1265.73881431159
4257,store_18,2022-05-29 14:54:17.349333,1264.87314732634
4258,store_18,2022-06-05 14:54:17.349333,1264.91562932564
4259,store_18,2022-06-12 14:54:17.349333,1265.89474617952
4260,store_18,2022-06-19 14:54:17.349333,1265.97256941827
4261,store_18,2022-06-26 14:54:17.349333,1265.62899938557
4262,store_18,2022-07-03 14:54:17.349333,1265.9094201751
4263,store_18,2022-07-10 14:54:17.349333,1265.28319287054
4264,store_18,2022-07-17 14:54:17.349333,1265.31027261837
4265,store_18,2022-07-24 14:54:17.349333,1265.49164040784
4266,store_18,2022-07-31 14:54:17.349333,1265.52869549055
4267,store_18,2022-08-07 14:54:17.349333,1266.52761359065
4268,store_18,2022-08-14 14:54:17.349333,1268.12370646429
4269,store_18,2022-08-21 14:54:17.349333,1267.30614834856
4270,store_18,2022-08-28 14:54:17.349333,1266.914971108
4271,store_18,2022-09-04 14:54:17.349333,1266.78590834456
4272,store_18,2022-09-11 14:54:17.349333,1266.41372984818
4273,store_18,2022-09-18 14:54:17.349333,1266.26070653727
4274,store_18,2022-09-25 14:54:17.349333,1265.95692765457
4275,store_18,2022-10-02 14:54:17.349333,1266.26326663682
4276,store_18,2022-10-09 14:54:17.349333,1266.82923535526
4277,store_18,2022-10-16 14:54:17.349333,1266.16366542926
4278,store_18,2022-10-23 14:54:17.349333,1264.92366078197
4279,store_18,2022-10-30 14:54:17.349333,1264.34261281692
4280,store_18,2022-11-06 14:54:17.349333,1264.72860704245
4281,store_18,2022-11-13 14:54:17.349333,1264.7213740735
4282,store_18,2022-11-20 14:54:17.349333,1265.17242115197
4283,store_18,2022-11-27 14:54:17.349333,1266.03757879403
4284,store_18,2022-12-04 14:54:17.349333,1266.31761752708
4285,store_18,2022-12-11 14:54:17.349333,1266.52742488352
4286,store_18,2022-12-18 14:54:17.349333,1265.70589439086
4287,store_18,2022-12-25 14:54:17.349333,1265.98978491444
4288,store_18,2023-01-01 14:54:17.349333,1265.92003417603
4289,store_18,2023-01-08 14:54:17.349333,1265.13077653506
4290,store_18,2023-01-15 14:54:17.349333,1266.48143704278
4291,store_18,2023-01-22 14:54:17.349333,1266.22010316104
4292,store_18,2023-01-29 14:54:17.349333,1265.91182709276
4293,store_18,2023-02-05 14:54:17.349333,1264.73842211564
4294,store_18,2023-02-12 14:54:17.349333,1265.24890236766
4295,store_18,2023-02-19 14:54:17.349333,1265.33186396995
4296,store_18,2023-02-26 14:54:17.349333,1265.40843395644
4297,store_18,2023-03-05 14:54:17.349333,1265.01690254964
4298,store_18,2023-03-12 14:54:17.349333,1264.55462734488
4299,store_18,2023-03-19 14:54:17.349333,1265.02530221311
4300,store_18,2023-03-26 14:54:17.349333,1265.68267176153
4301,store_18,2023-04-02 14:54:17.349333,1266.12023782198
4302,store_18,2023-04-09 14:54:17.349333,1265.04901824723
4303,store_18,2023-04-16 14:54:17.349333,1265.24207406749
4304,store_18,2023-04-23 14:54:17.349333,1265.22567218015
4305,store_18,2023-04-30 14:54:17.349333,1265.94695720891
4306,store_18,2023-05-07 14:54:17.349333,1266.00778480918
4307,store_18,2023-05-14 14:54:17.349333,1266.21885500109
4308,store_18,2023-05-21 14:54:17.349333,1265.03718353668
4309,store_18,2023-05-28 14:54:17.349333,1264.99678739364
4310,store_18,2023-06-04 14:54:17.349333,1266.37259851797
4311,store_18,2023-06-11 14:54:17.349333,1266.53332586048
4312,store_18,2023-06-18 14:54:17.349333,1267.55708401032
4313,store_18,2023-06-25 14:54:17.349333,1267.78660669753
4314,store_18,2023-07-02 14:54:17.349333,1268.26594061792
4315,store_18,2023-07-09 14:54:17.349333,1269.82491483653
4316,store_18,2023-07-16 14:54:17.349333,1269.47771531312
4317,store_18,2023-07-23 14:54:17.349333,1269.672514077
4318,store_18,2023-07-30 14:54:17.349333,1269.88782067063
4319,store_18,2023-08-06 14:54:17.349333,1270.29736030379
4320,store_18,2023-08-13 14:54:17.349333,1270.86855103563
4321,store_18,2023-08-20 14:54:17.349333,1269.44407176196
4322,store_18,2023-08-27 14:54:17.349333,1268.84920139241
4323,store_18,2023-09-03 14:54:17.349333,1268.87752653355
4324,store_18,2023-09-10 14:54:17.349333,1269.3883969664
4325,store_18,2023-09-17 14:54:17.349333,1269.47262658229
4326,store_18,2023-09-24 14:54:17.349333,1270.01655219854
4327,store_18,2023-10-01 14:54:17.349333,1270.42981876306
4328,store_18,2023-10-08 14:54:17.349333,1269.96297257945
4329,store_18,2023-10-15 14:54:17.349333,1269.61300759864
4330,store_18,2023-10-22 14:54:17.349333,1270.71044481161
4331,store_18,2023-10-29 14:54:17.349333,1270.68535353394
4332,store_18,2023-11-05 14:54:17.349333,1270.59208620228
4333,store_18,2023-11-12 14:54:17.349333,1270.22730729436
4334,store_18,2023-11-19 14:54:17.349333,1269.59666597555
4335,store_18,2023-11-26 14:54:17.349333,1269.87587162103
4336,store_18,2023-12-03 14:54:17.349333,1268.23654641956
4337,store_18,2023-12-10 14:54:17.349333,1268.95007467396
4338,store_19,2019-05-05 14:54:17.349333,1250.0
4339,store_19,2019-05-12 14:54:17.349333,1250.00041666667
4340,store_19,2019-05-19 14:54:17.349333,1249.9494245972
4341,store_19,2019-05-26 14:54:17.349333,1249.87642260406
4342,store_19,2019-06-02 14:54:17.349333,1249.7816868372
4343,store_19,2019-06-09 14:54:17.349333,1249.67059900859
4344,store_19,2019-06-16 14:54:17.349333,1249.48684090568
4345,store_19,2019-06-23 14:54:17.349333,1249.39219785807
4346,store_19,2019-06-30 14:54:17.349333,1249.56523823812
4347,store_19,2019-07-07 14:54:17.349333,1249.54881315345
4348,store_19,2019-07-14 14:54:17.349333,1249.53488775064
4349,store_19,2019-07-21 14:54:17.349333,1249.61336324949
4350,store_19,2019-07-28 14:54:17.349333,1249.62018406861
4351,store_19,2019-08-04 14:54:17.349333,1249.39161503776
4352,store_19,2019-08-11 14:54:17.349333,1249.36407916622
4353,store_19,2019-08-18 14:54:17.349333,1249.21797760258
4354,store_19,2019-08-25 14:54:17.349333,1249.21722263029
4355,store_19,2019-09-01 14:54:17.349333,1249.34084881526
4356,store_19,2019-09-08 14:54:17.349333,1249.21587748413
4357,store_19,2019-09-15 14:54:17.349333,1249.0462333545
4358,store_19,2019-09-22 14:54:17.349333,1249.1186917483
4359,store_19,2019-09-29 14:54:17.349333,1249.20359957324
4360,store_19,2019-10-06 14:54:17.349333,1248.98171266257
4361,store_19,2019-10-13 14:54:17.349333,1248.8647611861
4362,store_19,2019-10-20 14:54:17.349333,1248.92460288614
4363,store_19,2019-10-27 14:54:17.349333,1249.4586147274
4364,store_19,2019-11-03 14:54:17.349333,1249.32665584883
4365,store_19,2019-11-10 14:54:17.349333,1249.41909040414
4366,store_19,2019-11-17 14:54:17.349333,1249.5966579965
4367,store_19,2019-11-24 14:54:17.349333,1250.23332310716
4368,store_19,2019-12-01 14:54:17.349333,1250.05940595508
4369,store_19,2019-12-08 14:54:17.349333,1249.77310540262
4370,store_19,2019-12-15 14:54:17.349333,1250.08941614868
4371,store_19,2019-12-22 14:54:17.349333,1250.48722784325
4372,store_19,2019-12-29 14:54:17.349333,1250.89726857434
4373,store_19,2020-01-05 14:54:17.349333,1250.76896065795
4374,store_19,2020-01-12 14:54:17.349333,1250.32304091249
4375,store_19,2020-01-19 14:54:17.349333,1250.1306689419
4376,store_19,2020-01-26 14:54:17.349333,1250.30120963391
4377,store_19,2020-02-02 14:54:17.349333,1250.59888435789
4378,store_19,2020-02-09 14:54:17.349333,1250.57897081946
4379,store_19,2020-02-16 14:54:17.349333,1250.36518778889
4380,store_19,2020-02-23 14:54:17.349333,1250.42271550964
4381,store_19,2020-03-01 14:54:17.349333,1250.71708329325
4382,store_19,2020-03-08 14:54:17.349333,1251.60777253867
4383,store_19,2020-03-15 14:54:17.349333,1251.08796922739
4384,store_19,2020-03-22 14:54:17.349333,1251.69061077061
4385,store_19,2020-03-29 14:54:17.349333,1251.5882068105
4386,store_19,2020-04-05 14:54:17.349333,1251.98656499411
4387,store_19,2020-04-12 14:54:17.349333,1252.3332573535
4388,store_19,2020-04-19 14:54:17.349333,1251.9751375368
4389,store_19,2020-04-26 14:54:17.349333,1252.35762046334
4390,store_19,2020-05-03 14:54:17.349333,1251.81852172349
4391,store_19,2020-05-10 14:54:17.349333,1251.6257977723
4392,store_19,2020-05-17 14:54:17.349333,1251.40665687671
4393,store_19,2020-05-24 14:54:17.349333,1251.7554704828
4394,store_19,2020-05-31 14:54:17.349333,1251.79425903381
4395,store_19,2020-06-07 14:54:17.349333,1251.29557292129
4396,store_19,2020-06-14 14:54:17.349333,1251.58735688964
4397,store_19,2020-06-21 14:54:17.349333,1251.36821036951
4398,store_19,2020-06-28 14:54:17.349333,1251.68385392339
4399,store_19,2020-07-05 14:54:17.349333,1251.87300125492
4400,store_19,2020-07-12 14:54:17.349333,1251.64649501224
4401,store_19,2020-07-19 14:54:17.349333,1251.29860856344
4402,store_19,2020-07-26 14:54:17.349333,1251.37777561453
4403,store_19,2020-08-02 14:54:17.349333,1251.68017774586
4404,store_19,2020-08-09 14:54:17.349333,1251.567498255
4405,store_19,2020-08-16 14:54:17.349333,1251.8522183466
4406,store_19,2020-08-23 14:54:17.349333,1252.06778154803
4407,store_19,2020-08-30 14:54:17.349333,1252.20041220351
4408,store_19,2020-09-06 14:54:17.349333,1251.96187554891
4409,store_19,2020-09-13 14:54:17.349333,1251.94531918034
4410,store_19,2020-09-20 14:54:17.349333,1251.88047071419
4411,store_19,2020-09-27 14:54:17.349333,1251.72546299233
4412,store_19,2020-10-04 14:54:17.349333,1252.9822788165
4413,store_19,2020-10-11 14:54:17.349333,1253.21164844286
4414,store_19,2020-10-18 14:54:17.349333,1252.73837471283
4415,store_19,2020-10-25 14:54:17.349333,1252.96478702669
4416,store_19,2020-11-01 14:54:17.349333,1253.16958769056
4417,store_19,2020-11-08 14:54:17.349333,1253.14797967514
4418,store_19,2020-11-15 14:54:17.349333,1253.02690993637
4419,store_19,2020-11-22 14:54:17.349333,1253.40108850886
4420,store_19,2020-11-29 14:54:17.349333,1253.49360206869
4421,store_19,2020-12-06 14:54:17.349333,1253.68070739485
4422,store_19,2020-12-13 14:54:17.349333,1252.8469026647
4423,store_19,2020-12-20 14:54:17.349333,1252.73769083363
4424,store_19,2020-12-27 14:54:17.349333,1253.1645995578
4425,store_19,2021-01-03 14:54:17.349333,1253.08629932832
4426,store_19,2021-01-10 14:54:17.349333,1252.8738341916
4427,store_19,2021-01-17 14:54:17.349333,1252.90438485973
4428,store_19,2021-01-24 14:54:17.349333,1252.24124030363
4429,store_19,2021-01-31 14:54:17.349333,1252.62662837797
4430,store_19,2021-02-07 14:54:17.349333,1252.63146268868
4431,store_19,2021-02-14 14:54:17.349333,1252.24426642038
4432,store_19,2021-02-21 14:54:17.349333,1252.58206164261
4433,store_19,2021-02-28 14:54:17.349333,1252.99488715489
4434,store_19,2021-03-07 14:54:17.349333,1252.48688786285
4435,store_19,2021-03-14 14:54:17.349333,1252.94619077141
4436,store_19,2021-03-21 14:54:17.349333,1253.1402455017
4437,store_19,2021-03-28 14:54:17.349333,1253.46054392156
4438,store_19,2021-04-04 14:54:17.349333,1253.16541075199
4439,store_19,2021-04-11 14:54:17.349333,1253.19481901737
4440,store_19,2021-04-18 14:54:17.349333,1253.40422796886
4441,store_19,2021-04-25 14:54:17.349333,1253.56228640603
4442,store_19,2021-05-02 14:54:17.349333,1253.07774602752
4443,store_19,2021-05-09 14:54:17.349333,1252.98347162702
4444,store_19,2021-05-16 14:54:17.349333,1253.12552648959
4445,store_19,2021-05-23 14:54:17.349333,1252.92436620559
4446,store_19,2021-05-30 14:54:17.349333,1252.58365143894
4447,store_19,2021-06-06 14:54:17.349333,1252.52709863115
4448,store_19,2021-06-13 14:54:17.349333,1253.52423859331
4449,store_19,2021-06-20 14:54:17.349333,1253.19596256511
4450,store_19,2021-06-27 14:54:17.349333,1253.00405251146
4451,store_19,2021-07-04 14:54:17.349333,1253.41848591512
4452,store_19,2021-07-11 14:54:17.349333,1252.79587325672
4453,store_19,2021-07-18 14:54:17.349333,1253.32059190139
4454,store_19,2021-07-25 14:54:17.349333,1252.51635212398
4455,store_19,2021-08-01 14:54:17.349333,1252.03708829079
4456,store_19,2021-08-08 14:54:17.349333,1252.41187346152
4457,store_19,2021-08-15 14:54:17.349333,1253.10221968299
4458,store_19,2021-08-22 14:54:17.349333,1252.70156247902
4459,store_19,2021-08-29 14:54:17.349333,1253.70996562779
4460,store_19,2021-09-05 14:54:17.349333,1254.15830230823
4461,store_19,2021-09-12 14:54:17.349333,1254.54541179343
4462,store_19,2021-09-19 14:54:17.349333,1254.53479689444
4463,store_19,2021-09-26 14:54:17.349333,1254.38192151342
4464,store_19,2021-10-03 14:54:17.349333,1254.60915804911
4465,store_19,2021-10-10 14:54:17.349333,1254.75988433088
4466,store_19,2021-10-17 14:54:17.349333,1254.05972095475
4467,store_19,2021-10-24 14:54:17.349333,1253.23553124629
4468,store_19,2021-10-31 14:54:17.349333,1252.63884901509
4469,store_19,2021-11-07 14:54:17.349333,1253.03010033108
4470,store_19,2021-11-14 14:54:17.349333,1252.13726921458
4471,store_19,2021-11-21 14:54:17.349333,1252.46064968135
4472,store_19,2021-11-28 14:54:17.349333,1251.86304255396
4473,store_19,2021-12-05 14:54:17.349333,1252.7964528182
4474,store_19,2021-12-12 14:54:17.349333,1252.52916843828
4475,store_19,2021-12-19 14:54:17.349333,1251.80224141347
4476,store_19,2021-12-26 14:54:17.349333,1251.05211245374
4477,store_19,2022-01-02 14:54:17.349333,1250.64134779746
4478,store_19,2022-01-09 14:54:17.349333,1250.16563135139
4479,store_19,2022-01-16 14:54:17.349333,1250.41906450135
4480,store_19,2022-01-23 14:54:17.349333,1249.93540867072
4481,store_19,2022-01-30 14:54:17.349333,1250.88440532309
4482,store_19,2022-02-06 14:54:17.349333,1251.05647302261
4483,store_19,2022-02-13 14:54:17.349333,1251.23465375177
4484,store_19,2022-02-20 14:54:17.349333,1251.73587684838
4485,store_19,2022-02-27 14:54:17.349333,1251.48724411298
4486,store_19,2022-03-06 14:54:17.349333,1252.33819237834
4487,store_19,2022-03-13 14:54:17.349333,1252.00560553025
4488,store_19,2022-03-20 14:54:17.349333,1251.88628259196
4489,store_19,2022-03-27 14:54:17.349333,1252.15831485204
4490,store_19,2022-04-03 14:54:17.349333,1252.52604426658
4491,store_19,2022-04-10 14:54:17.349333,1251.62374470173
4492,store_19,2022-04-17 14:54:17.349333,1251.51400674911
4493,store_19,2022-04-24 14:54:17.349333,1251.80339861378
4494,store_19,2022-05-01 14:54:17.349333,1251.35265573394
4495,store_19,2022-05-08 14:54:17.349333,1250.01127036701
4496,store_19,2022-05-15 14:54:17.349333,1250.1815382828
4497,store_19,2022-05-22 14:54:17.349333,1250.61552604125
4498,store_19,2022-05-29 14:54:17.349333,1250.07571551937
4499,store_19,2022-06-05 14:54:17.349333,1249.61128653173
4500,store_19,2022-06-12 14:54:17.349333,1247.82473517138
4501,store_19,2022-06-19 14:54:17.349333,1247.38935867411
4502,store_19,2022-06-26 14:54:17.349333,1247.20828209609
4503,store_19,2022-07-03 14:54:17.349333,1247.80955712379
4504,store_19,2022-07-10 14:54:17.349333,1248.15870022064
4505,store_19,2022-07-17 14:54:17.349333,1249.07250061773
4506,store_19,2022-07-24 14:54:17.349333,1248.36823370662
4507,store_19,2022-07-31 14:54:17.349333,1247.77491983441
4508,store_19,2022-08-07 14:54:17.349333,1248.1868871619
4509,store_19,2022-08-14 14:54:17.349333,1248.39481726376
4510,store_19,2022-08-21 14:54:17.349333,1248.74557592524
4511,store_19,2022-08-28 14:54:17.349333,1248.37703346598
4512,store_19,2022-09-04 14:54:17.349333,1247.44138114322
4513,store_19,2022-09-11 14:54:17.349333,1247.23986792221
4514,store_19,2022-09-18 14:54:17.349333,1247.47448600411
4515,store_19,2022-09-25 14:54:17.349333,1246.43282500805
4516,store_19,2022-10-02 14:54:17.349333,1246.44750560214
4517,store_19,2022-10-09 14:54:17.349333,1246.65119836757
4518,store_19,2022-10-16 14:54:17.349333,1246.00468229279
4519,store_19,2022-10-23 14:54:17.349333,1247.18761284879
4520,store_19,2022-10-30 14:54:17.349333,1248.55504319227
4521,store_19,2022-11-06 14:54:17.349333,1248.37158527271
4522,store_19,2022-11-13 14:54:17.349333,1247.93520566258
4523,store_19,2022-11-20 14:54:17.349333,1248.51493674927
4524,store_19,2022-11-27 14:54:17.349333,1248.02114231051
4525,store_19,2022-12-04 14:54:17.349333,1247.89888725162
4526,store_19,2022-12-11 14:54:17.349333,1247.32549554756
4527,store_19,2022-12-18 14:54:17.349333,1246.68517065317
4528,store_19,2022-12-25 14:54:17.349333,1246.76453376356
4529,store_19,2023-01-01 14:54:17.349333,1246.64523806052
4530,store_19,2023-01-08 14:54:17.349333,1247.42923126083
4531,store_19,2023-01-15 14:54:17.349333,1247.53469725856
4532,store_19,2023-01-22 14:54:17.349333,1248.19328293673
4533,store_19,2023-01-29 14:54:17.349333,1248.76224923356
4534,store_19,2023-02-05 14:54:17.349333,1249.04695484925
4535,store_19,2023-02-12 14:54:17.349333,1249.37041792311
4536,store_19,2023-02-19 14:54:17.349333,1251.03074778617
4537,store_19,2023-02-26 14:54:17.349333,1250.76344531704
4538,store_19,2023-03-05 14:54:17.349333,1250.9668141309
4539,store_19,2023-03-12 14:54:17.349333,1251.18954827981
4540,store_19,2023-03-19 14:54:17.349333,1251.17177231738
4541,store_19,2023-03-26 14:54:17.349333,1251.30757508739
4542,store_19,2023-04-02 14:54:17.349333,1250.250395908
4543,store_19,2023-04-09 14:54:17.349333,1251.10320463081
4544,store_19,2023-04-16 14:54:17.349333,1250.87496715416
4545,store_19,2023-04-23 14:54:17.349333,1250.05265423245
4546,store_19,2023-04-30 14:54:17.349333,1249.91174637127
4547,store_19,2023-05-07 14:54:17.349333,1249.71498090604
4548,store_19,2023-05-14 14:54:17.349333,1249.11857062309
4549,store_19,2023-05-21 14:54:17.349333,1250.17722517904
4550,store_19,2023-05-28 14:54:17.349333,1249.82752866428
4551,store_19,2023-06-04 14:54:17.349333,1250.6266681652
4552,store_19,2023-06-11 14:54:17.349333,1250.61272746537
4553,store_19,2023-06-18 14:54:17.349333,1250.93826852768
4554,store_19,2023-06-25 14:54:17.349333,1251.75092042751
4555,store_19,2023-07-02 14:54:17.349333,1251.56785807356
4556,store_19,2023-07-09 14:54:17.349333,1251.03614475237
4557,store_19,2023-07-16 14:54:17.349333,1250.5252317591
4558,store_19,2023-07-23 14:54:17.349333,1250.41560099107
4559,store_19,2023-07-30 14:54:17.349333,1249.43408809944
4560,store_19,2023-08-06 14:54:17.349333,1249.76753958016
4561,store_19,2023-08-13 14:54:17.349333,1250.88466369065
4562,store_19,2023-08-20 14:54:17.349333,1251.06776230916
4563,store_19,2023-08-27 14:54:17.349333,1251.91837593547
4564,store_19,2023-09-03 14:54:17.349333,1252.47662657127
4565,store_19,2023-09-10 14:54:17.349333,1253.46116329623
4566,store_19,2023-09-17 14:54:17.349333,1254.22206424451
4567,store_19,2023-09-24 14:54:17.349333,1253.54740981757
4568,store_19,2023-10-01 14:54:17.349333,1253.18613710991
4569,store_19,2023-10-08 14:54:17.349333,1253.85533011747
4570,store_19,2023-10-15 14:54:17.349333,1252.67912974368
4571,store_19,2023-10-22 14:54:17.349333,1252.80237640456
4572,store_19,2023-10-29 14:54:17.349333,1251.98837558583
4573,store_19,2023-11-05 14:54:17.349333,1252.8914707054
4574,store_19,2023-11-12 14:54:17.349333,1251.56249910567
4575,store_19,2023-11-19 14:54:17.349333,1252.4116015557
4576,store_19,2023-11-26 14:54:17.349333,1252.40708756551
4577,store_19,2023-12-03 14:54:17.349333,1251.52567389255
4578,store_19,2023-12-10 14:54:17.349333,1251.69291709124
4579,store_20,2019-05-05 14:54:17.349333,1250.0
